-4.906065522207034291e-01,-2.948839123097942716e-01,-2.658266569837742788e-01,-9.617427057443251881e-01,-6.540103172467559567e-01,8.474745178583507066e-01,-1.633831238975983757e-01,1.652033742892561330e+00,-2.908585540800920355e-01,-5.684568827488180043e-01,-1.675376953529875923e+00,-7.370277311900887973e-01,-4.720648567030067411e-01
-4.906065522207034291e-01,3.391164991562634068e+00,-2.658266569837742788e-01,-6.058053609092677316e-01,-2.938724773531678491e-01,8.474745178583507066e-01,-1.633831238975983757e-01,-2.022255146248491675e-01,-2.908585540800920355e-01,-2.214136087873906089e-01,6.450897411098415191e-01,-7.370277311900887973e-01,2.003922041274889265e-01
2.038293201494262963e+00,-2.948839123097942716e-01,-2.658266569837742788e-01,-1.673617395414439990e+00,-1.734423836927520224e+00,8.474745178583507066e-01,-1.633831238975983757e-01,3.540522626303739817e-01,-2.908585540800920355e-01,-1.609586704633100052e+00,6.450897411098415191e-01,-7.370277311900887973e-01,-2.489436039194493855e+00
-4.906065522207034291e-01,-2.948839123097942716e-01,-2.658266569837742788e-01,1.060693287608471258e-01,6.626536254042027230e-02,8.474745178583507066e-01,-1.633831238975983757e-01,-1.679958887310811083e-02,-2.908585540800920355e-01,-2.214136087873906089e-01,-5.151436062100172020e-01,1.356801050599936387e+00,-2.479125030928415185e-01
-4.906065522207034291e-01,-2.948839123097942716e-01,-2.658266569837742788e-01,1.173881363266019440e+00,7.865410423275964735e-01,8.474745178583507066e-01,-1.633831238975983757e-01,-1.679958887310811083e-02,-2.908585540800920355e-01,8.197162130968914662e-01,6.450897411098415191e-01,-7.370277311900887973e-01,4.245445577376541491e-01
-4.906065522207034291e-01,-2.948839123097942716e-01,-2.658266569837742788e-01,-6.058053609092677316e-01,-2.938724773531678491e-01,-1.179976481802775368e+00,-1.633831238975983757e-01,-3.876514403765902173e-01,-2.908585540800920355e-01,-2.214136087873906089e-01,6.450897411098415191e-01,-7.370277311900887973e-01,6.486969113478193716e-01
-4.906065522207034291e-01,-2.948839123097942716e-01,-2.658266569837742788e-01,8.179440184309619832e-01,-2.938724773531678491e-01,-1.179976481802775368e+00,-1.633831238975983757e-01,3.540522626303739817e-01,-2.908585540800920355e-01,-2.214136087873906089e-01,6.450897411098415191e-01,-7.370277311900887973e-01,6.486969113478193716e-01
-4.906065522207034291e-01,3.391164991562634068e+00,-2.658266569837742788e-01,8.179440184309619832e-01,7.865410423275964735e-01,-1.179976481802775368e+00,-1.633831238975983757e-01,1.837459668644302324e+00,-2.908585540800920355e-01,8.197162130968914662e-01,6.450897411098415191e-01,-7.370277311900887973e-01,-2.479125030928415185e-01
-4.906065522207034291e-01,-2.948839123097942716e-01,-2.658266569837742788e-01,-9.617427057443251881e-01,-1.374285997033932283e+00,-1.179976481802775368e+00,-1.633831238975983757e-01,-1.129355143383554472e+00,-2.908585540800920355e-01,-1.262543430671672740e+00,-5.151436062100172020e-01,1.356801050599936387e+00,4.245445577376541491e-01
-4.906065522207034291e-01,-2.948839123097942716e-01,-2.658266569837742788e-01,-2.498680160742103029e-01,-2.938724773531678491e-01,8.474745178583507066e-01,-1.633831238975983757e-01,3.540522626303739817e-01,-2.908585540800920355e-01,-5.684568827488180043e-01,1.805323088429700240e+00,-7.370277311900887973e-01,4.245445577376541491e-01
-4.906065522207034291e-01,-2.948839123097942716e-01,-2.658266569837742788e-01,1.060693287608471258e-01,4.264032024340083660e-01,8.474745178583507066e-01,-1.633831238975983757e-01,1.095755965637338125e+00,-2.908585540800920355e-01,4.726729391354640986e-01,-5.151436062100172020e-01,-7.370277311900887973e-01,-9.203695639233371306e-01
-4.906065522207034291e-01,-2.948839123097942716e-01,-2.658266569837742788e-01,-2.498680160742103029e-01,4.264032024340083660e-01,-1.179976481802775368e+00,-1.633831238975983757e-01,3.540522626303739817e-01,-2.908585540800920355e-01,4.726729391354640986e-01,6.450897411098415191e-01,-7.370277311900887973e-01,2.003922041274889265e-01
